"symbol__gene_id","gene_id","module_color","module","FTA2_S7_L001","FTB2_S8_L001","FTC2_S9_L001","FTD2_S10_L001","FTE2_S11_L001","FTF2_S12_L001","GCA2_S1_L001","GCB2_S2_L001","GCC2_S3_L001","GCD2_S4_L001","GCE2_S5_L001","GCF2_S6_L001","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","description","entrezgene_id","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol","set"
"CYP710A1__AT2G34500","AT2G34500","brown","3",2.56358909979754,3.36004036754744,6.39878546098932,4.04069150523463,4.99926339390435,5.70462082996628,3.48176852247284,4.04498927721804,4.3125412629073,3.97486477379796,3.54560226389378,4.69719682511661,NA,"Chr2",14539373,NA,1,"protein_coding","cytochrome P450, family 710, subfamily A, polypeptide 1",NA,2245,1488,2245,418,339,1,"CYP710A1","List"
"YLS9__AT2G35980","AT2G35980","brown","3",2,2,4.87687790076787,2,2,3.17244286287282,2,2,2,2,2,2,NA,"Chr2",15110492,NA,1,"protein_coding","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family",NA,1048,684,1048,143,221,1,"YLS9","List"
"__AT2G37750","AT2G37750","brown","3",2.77981622109524,3.88211664811604,4.32736319368172,4.85376692904766,4.54220107208499,5.46354947060619,3.99573107495141,5.82090891839272,4.91037888525418,3.43813302302611,2.63074070357094,5.31467803137874,NA,"Chr2",15830870,NA,1,"protein_coding","None",NA,723,249,723,147,327,1,"","List"
"__AT2G38240","AT2G38240","brown","3",2.30914208896315,2,5.70670917158427,2,2.78552167065742,2.32283503130743,2,2,2,2,2.34956895221554,3.28896552670609,NA,"Chr2",16012535,NA,1,"protein_coding","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",NA,2457,1062,2457,325,188,3,"","List"
"NATA1__AT2G39030","AT2G39030","brown","3",2,2,5.53306234516146,2,2.78552167065742,2,2,2,2,2,2,2,NA,"Chr2",16298110,NA,1,"protein_coding","Acyl-CoA N-acyltransferases (NAT) superfamily protein",NA,1096,687,1096,150,259,1,"NATA1","List"
"EXO70H2__AT2G39380","AT2G39380","brown","3",2,2,2,2.56476115137027,3.55085535493351,3.32464719552684,2.67593902155288,4.77326012765103,2.8876767722508,2.57384531726652,2.34956895221554,3.10756886818276,NA,"Chr2",16447006,NA,1,"protein_coding","exocyst subunit exo70 family protein H2",NA,2078,1914,2078,74,90,1,"EXO70H2","List"
"NAC042__AT2G43000","AT2G43000","brown","3",2,2,5.10680141304747,2.30984126106683,2,2,2,2.70074190589114,2.35996874649857,2.31526807014754,2,2,NA,"Chr2",17880457,NA,2,"protein_coding","NAC domain containing protein 42",NA,2180,711,2180,336,160,3,"NAC042","List"
"__AT2G45220","AT2G45220","brown","3",2,2.2914223035875,6.03921998761153,3.54427291050152,3.96157220207526,2.80929765959695,3.48176852247284,2.87482624209368,3.43316701641823,2,2,3.10756886818276,NA,"Chr2",18644061,NA,1,"protein_coding","Plant invertase/pectin methylesterase inhibitor superfamily",NA,2546,1536,2546,212,220,2,"","List"
"AHL22__AT2G45430","AT2G45430","brown","3",2,2.74117675152558,2,3.28535949585043,3.55085535493351,4.17344877832975,3.99573107495141,4.89953353188708,2.64781752454704,2,2,3.59499702430447,NA,"Chr2",18727504,NA,1,"protein_coding","AT-hook motif nuclear-localized protein 22",NA,1769,954,1769,344,471,1,"AHL22","List"
"__AT2G47880","AT2G47880","brown","3",6.49232522661845,7.3361739920477,5.72989380182912,5.03335940575448,5.78509438022371,4.52730431743949,5.62703358892846,4.11608152963687,5.11299173710148,5.0578461686854,5.07087985212329,4.24889070481123,NA,"Chr2",19605030,NA,1,"protein_coding","Glutaredoxin family protein",NA,675,309,675,94,272,1,"","List"
"DOX1__AT3G01420","AT3G01420","brown","3",3.95145672093534,3.08354095880055,2.70890124036728,5.11541313242777,5.68040159675095,5.88686543942822,4.5313416404421,7.12832759096887,6.00181115963858,2.98329193367204,3.54560226389378,5.68222809665629,NA,"Chr3",159450,NA,1,"protein_coding","Peroxidase superfamily protein",NA,3456,1920,3456,179,239,10,"DOX1","List"
"__AT3G02840","AT3G02840","brown","3",2,3.08354095880055,4.87687790076787,2.78132941915586,3.29126817834303,3.17244286287282,2,2,2.8876767722508,2.57384531726652,2,2.65755872340552,NA,"Chr3",618398,NA,1,"protein_coding","ARM repeat superfamily protein",NA,1289,1140,1289,82,67,1,"","List"
"PR4__AT3G04720","AT3G04720","brown","3",7.04535891480212,7.50212541733026,10.0939494230426,6.65516298421814,7.65689365799273,6.93511806271505,7.03010314988027,7.12832759096887,6.53013639278591,6.6681351673835,7.57321024335987,7.20161385919598,NA,"Chr3",1285425,NA,1,"protein_coding","pathogenesis-related 4",NA,1336,639,1336,229,266,2,"PR4","List"
"__AT3G09020","AT3G09020","brown","3",2.77981622109524,3.96716897851746,5.53306234516146,4.59239660486492,4.20744856567678,4.09092746605148,3.48176852247284,3.62502169321257,4.39258434333166,2.31526807014754,4.56930580646987,4.63150015568607,NA,"Chr3",2753307,NA,1,"protein_coding","alpha 1,4-glycosyltransferase family protein",NA,1315,1236,1315,NA,79,1,"","List"
"LAC7__AT3G09220","AT3G09220","brown","3",2.77981622109524,2,2,2.30984126106683,3.66500451858964,4.39598484463658,3.13440010428144,5.05235295854788,3.82805587208358,2,2,4.41429344752499,NA,"Chr3",2827190,NA,2,"protein_coding","laccase 7",NA,3466,1558,3463,511,244,6,"LAC7","List"
"UGT76B1__AT3G11340","AT3G11340","brown","3",2.77981622109524,2,4.95765960117708,3.13609720467821,3.29126817834303,2,2,4.11608152963687,2,2,2,2,NA,"Chr3",3556554,NA,1,"protein_coding","UDP-Glycosyltransferase superfamily protein",NA,1808,1344,1808,174,212,2,"UGT76B1","List"
"NCED3__AT3G14440","AT3G14440","brown","3",5.58407893370432,5.75866443963806,4.91783408448195,6.62746437116467,7.54207463784703,6.51212485356812,6.78632533626761,6.46291133757047,7.26335553859014,6.91000808356817,5.73748064023224,5.22842796707874,NA,"Chr3",4831286,NA,1,"protein_coding","nine-cis-epoxycarotenoid dioxygenase 3",NA,2730,1800,2730,538,392,1,"NCED3","List"
"CYP72A14__AT3G14680","AT3G14680","brown","3",3.85944399294282,2.2914223035875,3.42876238177445,4.90080406370795,4.35079550323709,4.9108165423767,2.3771994527339,5.34648314448277,3.57714438819286,3.67725359482565,2.63074070357094,4.93361568170825,NA,"Chr3",4934330,NA,1,"protein_coding","cytochrome P450, family 72, subfamily A, polypeptide 14",NA,2315,1539,2315,148,182,5,"CYP72A14","List"
"__AT3G21460","AT3G21460","brown","3",5.46424612303302,5.31525453735683,4.13235092359754,3.13609720467821,3.42689241641468,3.17244286287282,4.67326847516887,2,3.57714438819286,3.97486477379796,5.16208372644125,3.28896552670609,NA,"Chr3",7557297,NA,1,"protein_coding","Glutaredoxin family protein",NA,673,309,673,94,270,1,"","List"
"__AT3G23550","AT3G23550","brown","3",3.65568908029843,4.67181635055114,7.85546076414352,4.90080406370795,4.95506686463088,4.52730431743949,4.19717904383482,4.58561716086523,4.39258434333166,4.14385037830125,4.2745652891338,4.41429344752499,NA,"Chr3",8448273,NA,1,"protein_coding","MATE efflux family protein",NA,2527,1410,2527,150,162,7,"","List"
"PAD3__AT3G26830","AT3G26830","brown","3",2,2,5.77517438134773,2,2,2,2,2,2,2.79304560190314,2.34956895221554,2.36592268146661,NA,"Chr3",9887917,NA,1,"protein_coding","Cytochrome P450 superfamily protein",NA,1875,1473,1875,73,231,2,"PAD3","List"
"QQS__AT3G30720","AT3G30720","brown","3",3.76116064390409,4.72162547093278,5.20933854957614,4.12234082545011,5.73369744198332,5.04837489878882,4.80247511810347,4.77326012765103,3.57714438819286,4.55700724667049,6.65121410772896,4.56266849986913,NA,"Chr3",12349047,NA,3,"protein_coding","qua-quine starch",NA,887,178,852,274,172,3,"QQS","List"
"UGT76E12__AT3G46660","AT3G46660","brown","3",2,2,4.99641520544827,2,2,2,2,2,2,2,2,2.36592268146661,NA,"Chr3",17189264,NA,1,"protein_coding","UDP-glucosyl transferase 76E12",NA,1904,1377,1904,305,142,2,"UGT76E12","List"
"DIN11__AT3G49620","AT3G49620","brown","3",3.95145672093534,4.72162547093278,7.14884027746182,4.70268856236662,4.35079550323709,5.46354947060619,3.31851396598422,4.93928257222676,3.70804804057544,4.06183036345336,4.42944937712037,3.72667626196656,NA,"Chr3",18393747,NA,1,"protein_coding","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",NA,3304,1074,3304,76,388,12,"DIN11","List"
"__AT3G54040","AT3G54040","brown","3",3.28322502075617,3.08354095880055,3.04096109813025,3.42061666562067,3.29126817834303,4.3255524247558,2.92330472536717,5.08815600156494,3.57714438819286,2.31526807014754,2.63074070357094,4.49038760156021,NA,"Chr3",20013726,NA,2,"protein_coding","PAR1 protein",NA,1928,636,1811,169,290,3,"","List"
"__AT3G54150","AT3G54150","brown","3",2,2,4.79130324000537,3.42061666562067,3.29126817834303,2.80929765959695,2,2.5027314309735,4.13775831262173,3.15134848235194,2.34956895221554,3.72667626196656,NA,"Chr3",20050564,NA,2,"protein_coding","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",NA,2368,878,2066,132,160,2,"","List"
"__AT3G63380","AT3G63380","brown","3",2.30914208896315,2,6.14649616284141,2.96959090003602,2.31178034857012,2.32283503130743,2,2.5027314309735,2,2.79304560190314,2.86595017324234,3.10756886818276,NA,"Chr3",23406484,NA,1,"protein_coding","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein",NA,3877,3102,3877,147,628,1,"","List"
"__AT4G07820","AT4G07820","brown","3",2.77981622109524,2,2.50897537648553,2.78132941915586,2.56800971751877,4.39598484463658,2.67593902155288,4.04498927721804,3.70804804057544,2.57384531726652,2,4.87804304007561,NA,"Chr4",4636624,NA,1,"protein_coding","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein",NA,827,483,827,104,240,1,"","List"
"Prx37__AT4G08770","AT4G08770","brown","3",4.27008977585131,4.51115701285999,6.86453804522343,4.12234082545011,4.13005410585845,3.81059136609022,2.3771994527339,5.34648314448277,3.09328457657443,2.98329193367204,4.00575157692524,3.59499702430447,NA,"Chr4",5598037,NA,1,"protein_coding","Peroxidase superfamily protein",NA,2362,1041,2362,136,222,4,"Prx37","List"
"__AT4G09250","AT4G09250","brown","3",2,2,4.49912666299884,2,4.20744856567678,2,2,3.03014819098821,2,2,2,2,NA,"Chr4",5876578,NA,1,"protein_coding","SPla/RYanodine receptor (SPRY) domain-containing protein",NA,2401,1050,2401,109,NA,7,"","List"
"None__AT4G11650","AT4G11650","brown","3",2,2,2,4.70268856236662,3.86932796390693,5.0039636444473,3.31851396598422,5.08815600156494,3.93884316736624,2.31526807014754,2.34956895221554,5.35594345501498,NA,"Chr4",7024852,NA,1,"protein_coding","osmotin 34",NA,1373,735,1373,111,275,2,"None","List"
"__AT4G16260","AT4G16260","brown","3",2.30914208896315,2.2914223035875,6.94599443444021,3.42061666562067,2.78552167065742,3.32464719552684,3.62841296473186,3.89134469342518,2.64781752454704,2,2.63074070357094,3.28896552670609,NA,"Chr4",9199972,NA,2,"protein_coding","Glycosyl hydrolase superfamily protein",NA,1672,992,1672,210,208,3,"","List"
"CYP706A2__AT4G22710","AT4G22710","brown","3",4.19678351271308,3.22840460430044,6.49665394344794,4.85376692904766,6.47437035083668,5.98152178225883,3.48176852247284,4.63486507257391,6.14734639551817,4.87780578516418,3.79394532813317,5.31467803137874,NA,"Chr4",11934969,NA,1,"protein_coding","cytochrome P450, family 706, subfamily A, polypeptide 2",NA,1855,1581,1855,69,205,1,"CYP706A2","List"
"__AT4G22810","AT4G22810","brown","3",4.47000149355876,4.90526245274203,3.42876238177445,4.47296982628815,3.55085535493351,2.80929765959695,3.13440010428144,2.5027314309735,3.27321178663578,4.87780578516418,4.35408483118573,3.95867775465171,NA,"Chr4",11983974,NA,1,"protein_coding","Predicted AT-hook DNA-binding family protein",NA,2043,975,2043,458,610,1,"","List"
"__AT4G24340","AT4G24340","brown","3",3.1341247006481,2,3.18213132900177,2.96959090003602,3.86932796390693,3.17244286287282,2.3771994527339,3.52407432404682,4.7372458594505,4.22145717168061,2.63074070357094,2.36592268146661,NA,"Chr4",12607371,NA,1,"protein_coding","Phosphorylase superfamily protein",NA,1882,1017,1882,104,104,6,"","List"
"CYP81D8__AT4G37370","AT4G37370","brown","3",4.27008977585131,4.98899966733847,6.63817310011565,5.5583544183984,5.92913494864708,4.9108165423767,4.2882510506065,5.01563873892857,6.56510040676526,5.29171284297148,5.44234312697389,6.21808671999874,NA,"Chr4",17569740,NA,1,"protein_coding","cytochrome P450, family 81, subfamily D, polypeptide 8",NA,2004,1494,2004,65,231,3,"CYP81D8","List"
"CYP81F4__AT4G37410","AT4G37410","brown","3",2.96781997187233,2.74117675152558,4.74653395598881,3.8620682090579,4.41745909172231,3.81059136609022,3.48176852247284,4.63486507257391,5.94984331252562,3.56264180082731,4.634457950626,4.41429344752499,NA,"Chr4",17590772,NA,1,"protein_coding","cytochrome P450, family 81, subfamily F, polypeptide 4",NA,2149,1506,2149,76,140,2,"CYP81F4","List"
"__AT4G39670","AT4G39670","brown","3",2.56358909979754,2.2914223035875,5.72989380182912,3.42061666562067,2.31178034857012,2.58647374483333,2,2.5027314309735,2,3.43813302302611,2.86595017324234,4.06203920772612,NA,"Chr4",18409846,NA,1,"protein_coding","Glycolipid transfer protein (GLTP) family protein",NA,1224,690,1224,326,208,1,"","List"
"__AT5G03545","AT5G03545","brown","3",7.05576166431451,4.76977216463087,9.16129478745553,8.18728062319838,8.11416907451496,7.3619707018618,7.72776687988813,7.56301135964795,8.2921868799992,7.60369610578961,7.85187977513128,6.9282740175916,NA,"Chr5",894582,NA,1,"protein_coding","None",NA,936,213,936,465,258,1,"","List"
"__AT5G05600","AT5G05600","brown","3",6.31315053363384,5.97946303866039,8.53932975454272,7.53973414826576,7.03753516796007,5.88686543942822,5.2728781595714,6.65419658912836,6.75876285942236,6.47567675704508,6.10237363048067,7.87629868591769,NA,"Chr5",1672070,NA,2,"protein_coding","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",NA,2701,996,2682,183,740,2,"","List"
"__AT5G25930","AT5G25930","brown","3",4.33985062292971,5.8510767634157,7.02309645136572,5.30219301465836,6.39388260535025,5.39641569375377,4.19717904383482,5.08815600156494,6.47604833200004,4.7785929322649,4.75654880833287,5.47309782457558,NA,"Chr5",9050660,NA,1,"protein_coding","Protein kinase family protein with leucine-rich repeat domain",NA,3484,3018,3484,220,165,2,"","List"
"__AT5G33370","AT5G33370","brown","3",2,2,4.70033079031328,2.30984126106683,2.97449553209416,2,2,3.17036147454436,2,2,2,2,NA,"Chr5",12602468,NA,2,"protein_coding","GDSL-like Lipase/Acylhydrolase superfamily protein",NA,2365,1047,2331,128,350,5,"","List"
"__AT5G36790","AT5G36790","brown","3",10.2871529358595,8.89712919418703,9.50659913735452,10.8972059552352,7.73084413271517,10.8183001339985,9.91259583528223,11.1294229663601,10.5179982068085,11.4841038802863,8.25549062432723,10.2348355593614,NA,"Chr5",14480482,NA,3,"protein_coding","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein",NA,3446,1089,3105,114,407,12,"","List"
"__AT5G39150","AT5G39150","brown","3",2.56358909979754,3.48066315246953,2,4.34275729809957,3.14155867013801,4.17344877832975,4.60404963205988,4.7285874639305,4.13775831262173,2.57384531726652,3.79394532813317,2.65755872340552,NA,"Chr5",15669898,NA,1,"protein_coding","RmlC-like cupins superfamily protein",NA,1007,666,1007,115,110,2,"","List"
"__AT5G42092","AT5G42092","brown","3",2.77981622109524,3.59197428280597,4.91783408448195,4.34275729809957,5.37966274073747,3.17244286287282,2.92330472536717,4.53462852342197,3.57714438819286,4.72630482596946,3.06813386049407,3.10756886818276,NA,"Chr5",16826639,NA,1,"antisense_long_noncoding_rna",NA,NA,1891,NA,1891,NA,NA,1,"","List"
"PDF1.2__AT5G44420","AT5G44420","brown","3",2,2,6.549735462252,2,2,2,2,2.70074190589114,2,2,2,2.36592268146661,NA,"Chr5",17906968,NA,1,"protein_coding","plant defensin 1.2",NA,671,243,671,88,248,2,"PDF1.2","List"
"PDF1.2c__AT5G44430","AT5G44430","brown","3",2,2.2914223035875,5.24195965997831,2,2,2,2,2,2,2,2,2.65755872340552,NA,"Chr5",17908850,NA,1,"protein_coding","plant defensin 1.2C",NA,658,243,658,63,242,2,"PDF1.2c","List"
"__AT5G46730","AT5G46730","brown","3",2.77981622109524,3.88211664811604,3.31071069757598,3.13609720467821,4.41745909172231,4.86188614275457,5.13245707155605,5.12309200217924,4.54046566909779,3.15134848235194,4.56930580646987,3.28896552670609,NA,"Chr5",18963977,NA,2,"protein_coding","glycine-rich protein",NA,1246,807,1152,36,243,2,"","List"
"GEX2__AT5G49150","AT5G49150","brown","3",3.85944399294282,4.56672191421659,4.83472496894829,2.78132941915586,3.14155867013801,2.80929765959695,2.92330472536717,2.27315396570801,3.27321178663578,4.06183036345336,3.24543442317476,2,NA,"Chr5",19924354,NA,8,"protein_coding","gamete expressed 2",NA,4903,2898,4387,307,NA,15,"GEX2","List"
"SAE1B__AT5G50580","AT5G50580","brown","3",2,2,5.03415688291066,2,2,2,2,2,2,2,2,2,NA,"Chr5",20585349,NA,2,"protein_coding","SUMO-activating enzyme 1B",NA,2413,960,2330,151,278,10,"SAE1B","List"
"ENODL1__AT5G53870","AT5G53870","brown","3",3.1341247006481,3.48066315246953,3.53788062086929,3.76371454300979,3.66500451858964,5.98152178225883,4.5313416404421,5.19052404789144,3.82805587208358,4.29510151353735,3.06813386049407,4.82024367958644,NA,"Chr5",21869774,NA,2,"protein_coding","early nodulin-like protein 1",NA,1618,1101,1520,110,214,2,"ENODL1","List"
"CYP81F2__AT5G57220","AT5G57220","brown","3",4.33985062292971,4.45336602539599,7.06015535402369,4.34275729809957,5.31118693356907,4.52730431743949,2.92330472536717,4.11608152963687,6.02710955161462,4.72630482596946,4.00575157692524,5.97489486883927,NA,"Chr5",23187840,NA,1,"protein_coding","cytochrome P450, family 81, subfamily F, polypeptide 2",NA,2063,1476,2063,71,221,3,"CYP81F2","List"
"AACT1__AT5G61160","AT5G61160","brown","3",2.77981622109524,2.53375515896264,8.16284530371511,2.30984126106683,3.77078041686956,3.00226627293868,3.31851396598422,4.36986735637685,3.09328457657443,2.79304560190314,3.67511088040822,3.10756886818276,NA,"Chr5",24608605,NA,1,"protein_coding","anthocyanin 5-aromatic acyltransferase 1",NA,1725,1359,1725,176,190,1,"AACT1","List"
"FLS5__AT5G63600","AT5G63600","brown","3",2.96781997187233,2.74117675152558,2,3.65816199162202,4.13005410585845,4.58873764692165,3.76151728452404,4.89953353188708,4.79729525922021,2.79304560190314,2,5.94815957545668,NA,"Chr5",25460591,NA,2,"protein_coding","flavonol synthase 5",NA,1978,980,1876,243,444,3,"FLS5","List"
"NDHB.1__ATCG00890","ATCG00890","brown","3",13.6128658827222,14.1112013884136,12.5126497962991,11.4214227381187,11.960858140073,9.12084036213178,11.2896241396888,11.2724418388776,12.7150901959525,12.4679999788522,10.8608149173041,9.73605407787102,NA,"ChrC",94941,NA,1,"protein_coding",NA,NA,1855,1170,1855,NA,NA,2,"NDHB.1","List"
"RPS12C__ATCG00905","ATCG00905","brown","3",9.42913055065844,10.2767369332224,8.94306334532122,8.99969328920458,2,8.7358054628931,8.58532571890946,2.27315396570801,10.523564043953,2.98329193367204,9.98751325165168,8.21589624565859,NA,"ChrC",97999,NA,1,"protein_coding",NA,NA,795,258,795,NA,NA,2,"RPS12C","List"
"NA__ATMG00490","ATMG00490","brown","3",2.30914208896315,2,2.88446378102758,4.85376692904766,2,4.3255524247558,3.76151728452404,4.81659095982462,2,2,2,3.28896552670609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA__ATMG01010","ATMG01010","brown","3",4.85064715052187,5.82852268904303,4.20032636606769,2.56476115137027,4.54220107208499,3.46231534866231,3.99573107495141,2,3.09328457657443,5.17951316749844,5.44234312697389,4.69719682511661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
